p1,p2,p3,p4,p5,p6,p7,c1,c2,c3,c4,c5
31,99,GbkKLqcxiw,1,63,46,aOEKk19bRj,False,False,True,True,False
31,231,qiUElwn3ey,0,13,87,smR4kJ65Sp,False,False,False,True,False
292,192,aGivnwc6Uo,1,276,179,NLeryG0C6Q,False,True,True,True,False
59,253,zqnGoUMcRe,0,62,220,1ejg0ctBaP,False,False,False,True,False
236,138,0xqS7sgP65,1,100,274,5EGmCueJ90,True,False,True,True,False
124,251,vH0f45R6Vu,1,122,20,HuvBARINyK,False,False,True,True,False
209,272,Blhot0iqn9,0,260,133,fvGPYRSk0X,False,True,False,True,False
102,93,rs3yJt4pqA,1,296,256,SoAyPva914,False,True,True,True,False
7,31,TU9q6n1mvw,1,247,274,3lgn1LTOaS,False,True,True,True,False
115,184,4fvK67wVpb,0,295,213,Au8lqShCj1,False,True,False,True,False
257,105,jQ5OPupIJV,1,61,202,NfXwFRjq7A,False,False,True,True,False
53,181,qwg9mHIUOd,1,213,36,1nKzjJ90Ii,False,True,True,True,False
103,75,k1WIRqBnSy,1,172,201,EDoAGdSgut,False,False,True,True,False
91,87,DSfcQZ2WIt,1,93,186,iWzPtJorUQ,False,False,True,True,False
277,76,qhxLse7bvF,1,67,100,6vpkBqoQAr,False,False,True,True,False
262,250,pTkA5EmzJR,0,155,177,GzfVqIjE4e,False,False,False,True,False
123,100,oSalBZyJpR,0,107,158,hW7UfHStQ1,False,False,False,True,False
256,61,AGaUVJR7yx,1,75,252,UgGTlJai8N,True,False,True,True,False
217,91,l9AUa7TXBV,0,67,260,a89BdKYUxp,False,False,False,True,False
120,278,z4mghlxWjY,0,192,138,OiVz4aRtQs,False,False,False,True,False
70,81,7YHZ1TJn48,0,134,97,Gh0Bx8brwc,False,False,False,True,False
73,203,Lr7UzhZXaP,1,232,153,Hvp6fhu73R,False,True,True,True,False
221,255,CQ8chub3Pr,0,246,57,eKI3yFiaUO,False,True,False,True,False
254,244,hSDGU53Qft,0,218,4,V70nuEeM3x,False,True,False,True,False
114,30,VlOk9iKLgu,0,23,288,n4bXJmTyEe,False,False,False,True,False
286,86,5QcvoZAVBM,0,294,198,DjeLstSCQz,False,True,False,True,False
248,51,Sgk7olYUpM,1,137,109,SQGRXi8dIc,False,False,True,True,False
63,154,iBHOMx0K8q,0,154,89,5ksqMnpEO2,False,False,False,True,False
147,96,ALIyfmPqtT,1,250,15,JofRD1yT0a,False,True,True,True,False
230,136,QmcsUw9FSG,1,198,225,WQxLgVBGzk,False,False,True,True,False
170,89,6HKCz9gwbs,0,227,101,3TBF19QaU0,False,True,False,True,False
79,201,hnK7cTLMt6,1,291,150,BNPu5whAKy,False,True,True,True,False
74,43,bJrg7BO9W8,0,158,257,1Nbq83pOnf,False,False,False,True,False
177,15,DWnxQMd1U7,1,75,20,XL47ckjlmF,False,False,True,True,False
194,32,NdvItowJ86,1,122,289,wT8yad7ECW,False,False,True,True,False
49,132,40n2DQXf7u,1,143,140,leYvjGXNTq,False,False,True,True,False
21,198,jkdAiQowvZ,0,162,49,3cneWpg6Rz,False,False,False,True,False
6,183,XDyFzLoIxm,0,12,241,GavdJ2Os5l,False,False,False,True,False
156,40,aNfTEyQml5,0,237,237,TL6iKbydgQ,False,True,True,True,False
280,42,CjzB0stAZN,0,290,97,Y1LUFpsrEw,False,True,False,True,False
210,82,nHY0XV7dMz,1,294,39,OkRBzT4me1,False,True,True,True,False
38,203,tOVQIGzM8n,1,23,71,gaQHOdMWb6,False,False,True,True,False
7,135,ejgY79KB31,1,115,233,9ehJZXgf0n,False,False,True,True,False
116,87,8HrA3sDJ1v,1,162,62,kfL3vnyVRE,False,False,True,True,False
255,45,ogRjnBY1TZ,0,197,133,eFwys7i1Vz,False,False,False,True,False
3,248,Dp3kV87RPv,0,149,250,XLj6cvOJpZ,False,False,False,True,False
123,55,Z1RwQ9b48l,0,169,171,dHtaVlbrek,False,False,False,True,False
230,141,0CvsAl3D6S,0,96,210,ZkFjw5LHtn,False,False,False,True,False
37,229,y4xbalZ9sE,0,248,107,HbNRXgvJQU,False,True,False,True,False
292,177,J6RtvHWXQw,0,280,187,rDkmxtyMhV,False,True,False,True,False
36,49,Jqa64oFh0y,0,99,282,QgMn19ta3I,False,False,False,True,False
89,152,Ry9Vje16OZ,1,289,296,hgrSYiTxFm,False,True,True,True,False
97,246,xhSreqIFLK,0,18,208,hqGQnTRVMc,False,False,False,True,False
67,181,ZGOPmpEfQ3,1,87,194,23h7IzxnMr,False,False,True,True,False
16,235,vGUoDNgWzy,0,104,188,ucOIoj3UGd,False,False,False,True,False
101,38,oQxuS7M8XA,0,231,290,2C9LKPGbBu,False,True,False,True,False
92,267,cs6BHfL27b,0,79,208,J0GFab7BTP,False,False,False,True,False
259,116,lPVvkGOf1q,1,285,189,vBjX4Oc3Nu,False,True,True,True,False
232,30,wiRor2nNjI,0,150,65,KHcUgI1vEF,False,False,False,True,False
293,120,2CecVALOa0,0,84,59,LkMKZFnxei,False,False,False,True,False
104,51,Nqolktg5a2,0,251,155,Ru62p9ctaY,False,True,False,True,False
149,275,Hjtbysnk4g,0,130,194,yHzEjm5Zc0,False,False,False,True,False
299,81,U5trovxqKP,0,243,248,LaiF39Z52y,True,True,False,True,False
291,70,g4XlPVxG2b,0,245,118,CVDujgPn7k,False,True,False,True,False
98,70,Sxhvq8Q9AB,1,133,266,lNXP6ES7tz,False,False,True,True,False
7,69,rSHA2J8Zx7,0,62,226,jW6aQgFluy,False,False,False,True,False
66,215,w7JSofsZta,1,176,299,UnFHt3xaLm,False,False,True,True,False
250,4,POisdeQqAN,0,41,282,VC1lUc7q4v,True,False,False,False,False
63,58,wStb29Xu7f,1,293,212,Wi0QYNbn6c,False,True,True,True,False
140,211,a4QmwjVYbf,1,177,20,b2rn1XSPOe,False,False,True,True,False
120,146,S27bsNUYZw,0,57,33,QvULlg4orK,False,False,False,True,False
54,14,FQT8hZtvjJ,1,117,35,2Ee7t1NLzo,False,False,True,True,False
122,47,hU5XxdIPkv,1,9,113,W27oQwfkje,False,False,True,True,False
263,89,QbuxrRVzjW,0,91,268,H0fyWaSZR8,True,False,False,True,False
253,21,DBl9TZcpwH,1,197,109,DFK7BmnXlA,False,False,True,True,False
220,193,AU2DchgxOL,1,236,120,w3WNYxlA2I,False,True,True,True,False
163,269,zBmqHPJboh,1,36,283,GcyZ10STsx,False,False,True,True,False
98,90,3JjI4t8PUA,1,6,208,J8ftMudqkr,False,False,True,True,False
288,297,5pHqoEbiNt,0,101,58,DewgCMJnAG,False,False,False,True,False
106,122,aBHGiP74yX,0,113,140,STqJRDQM9Z,False,False,True,True,False
160,252,5V6xBduX3z,0,286,268,56tgOxYBK0,False,True,False,True,False
288,12,4QZLbhICOK,1,278,210,V3CPGxnlFy,False,True,True,True,False
285,151,Z5yUR3pgBt,1,117,132,4zdTB8aojV,False,False,True,True,False
271,92,kMhuRtl7oy,1,271,39,AZxD6hdwMn,False,True,True,True,False
178,196,bpdq89T1cr,0,248,245,hMSVDCd6PY,False,True,False,True,False
243,148,OnIwd1xg43,0,165,162,tYimxvuOla,False,False,False,True,False
8,136,NGjqYHOT4f,1,293,59,MQTWHpbq1S,False,True,True,True,False
175,62,m8MIvdXRtT,1,76,154,3sH5tO7R9X,False,False,True,True,False
23,21,jE0sZo9TdS,1,21,105,B268xwCfTH,False,False,True,True,False
240,226,fmQIaNHXo7,1,81,280,0ofFYgb6nG,True,False,True,True,False
43,217,wVdY2ObiRl,1,234,281,heQqkOcNTP,False,True,True,True,False
239,245,vN34YkPJDI,1,263,199,r3Rxtfmlbi,False,True,True,True,False
25,65,YSOc71QtGW,1,114,102,xpgHBzOIkf,False,False,True,True,False
179,279,d0aSiATKqH,1,78,144,mCTu8UGoLM,False,False,True,True,False
96,157,lVcviWykGe,0,155,213,mIpeJcx8hP,False,False,False,True,False
135,35,wSNufGlIvz,1,207,142,xc0WwNSdry,False,True,True,True,False
106,174,n9GpULTFgb,0,149,220,7J4ekBPMUl,False,False,False,True,False
151,26,piIWXPFtmE,1,116,19,HZ1Fmc9N52,False,False,True,True,False
168,282,cpHu4UmCdQ,1,133,275,ZiMkQtYRGJ,False,False,True,True,False
190,196,Yjqzc29LpI,1,211,259,7YMtwTdmZi,False,True,True,True,False
47,232,0sxm79twTB,1,191,122,MVDs3GvaTF,False,False,True,True,False
95,260,XJzhYBGr3T,1,27,126,43st8QuGav,False,False,True,True,False
274,116,qfgPpr2Q1J,0,27,21,VBUREazbgD,False,False,False,True,False
90,6,cNKyg1F3Pk,0,153,84,xbB3fqJGdU,False,False,False,False,False
166,146,sT2M7g8XeS,1,63,222,wplHUoEVTt,False,False,True,True,False
185,277,HdJSBWistY,0,230,211,RGdzVAy3HS,False,True,False,True,False
112,168,Ut6PlEsvoX,1,3,3,vdCQ2mZ0qa,False,False,True,True,False
149,190,TUsudEkfzh,1,49,33,RGcibelUg5,False,False,True,True,False
150,69,zW5FmM8LEn,0,292,238,wB1U4futcH,False,True,False,True,False
85,270,LB58OocZPV,1,206,271,5Bis2ADbTd,False,True,True,True,False
110,19,a2h1k35i7b,0,58,28,I0g8bjYxcF,False,False,True,True,False
281,26,2F0G4sqWd5,0,23,76,R7IxCWpwoz,False,False,False,True,False
142,180,GCF3AySWu7,1,145,255,u9NFzGXRnU,False,False,True,True,False
298,281,N1HzDXAuvW,1,292,14,W0RhP4XVmy,False,True,True,True,False
85,104,gY5oR3vlps,0,149,256,tZhO1EVc5q,False,False,False,True,False
256,33,XRPukNbjfr,0,51,266,jaxl153oD6,True,False,False,True,False
66,133,zthT3xHiyZ,1,270,9,OpFjRKaHc1,False,True,True,True,False
275,27,4vPITuCFw0,0,286,150,8efkxHGZap,False,True,False,True,False
235,129,bFgOcjdDoR,0,165,201,0b4lxNdncJ,False,False,False,True,False
267,4,pWUDYE3tRs,0,145,161,iZv9xBfMcg,False,False,False,False,False
265,188,3ehGdAl8NW,0,68,173,0RN6U5Ajgt,False,False,False,True,False
294,237,xI5kjVMTNw,1,122,264,vf1SYH5TRj,True,False,True,True,False
173,189,CvR0yPhYBf,0,213,139,hNqMxL2vZe,False,True,False,True,False
162,268,aVRBLDrMlf,1,257,211,b7jdyVRwS0,False,True,True,True,False
91,53,skEUJZClbA,1,101,253,QrZs9tmyHS,False,False,True,True,False
177,237,27Aj8D4wpi,0,88,10,RnjTEAlo4f,False,False,False,True,False
7,28,udHAwc2p4v,0,269,102,HhurIFXwe5,False,True,False,True,False
148,36,hBsPJiIMc8,0,43,266,xNWki43Faw,False,False,False,True,False
75,129,5GM7in1yIz,1,150,128,m6fLX4Ix8t,False,False,True,True,False
268,149,7dpQoiYFHP,0,196,212,Eh63Cvz15n,False,False,False,True,False
114,95,vnqMP5YsJw,0,194,22,kGovema1FL,False,False,False,True,False
185,100,F6LcZ2n5dH,0,128,275,UkgIAbhPrQ,False,False,False,True,False
71,114,Pi1LeWRJyx,1,112,206,42LqAn3YG1,False,False,True,True,False
246,203,PRx5VaUhif,1,231,247,c53MviZ7ny,False,True,True,True,False
90,9,opC4qdaXQl,1,76,114,aVPJqKuoRc,False,False,True,False,False
192,47,5yKpkQ3YNa,0,179,53,jF8l0iSPqh,False,False,False,True,False
181,13,em8W9d2LrR,0,148,253,8nVCeYzliU,False,False,False,True,False
133,243,M6Dnqzua35,1,73,29,Rtu9bMeTAl,False,False,True,True,False
183,237,5AOfJjNvFQ,1,255,175,VtGzFc2Hg4,False,True,True,True,False
110,214,EAs8B3ncZ5,0,278,4,YKELbGs6MV,False,True,False,True,False
162,288,A5Iyg4ruD9,0,250,286,Pyangh1ul6,False,True,False,True,False
222,220,4dnW1tUfli,0,180,51,Aradg6fIGw,False,False,False,True,False
38,285,AL9JSiE1zw,0,62,17,S91HmxIwjg,False,False,False,True,False
22,237,nVN6hT5dUG,0,168,92,Jws8NHmnVk,False,False,False,True,False
210,266,MsTqrCxvUo,1,101,84,lhzceYw8tf,False,False,True,True,False
154,271,MlZpEiXdWN,1,127,196,Hv0b5FOnTa,False,False,True,True,False
24,28,pe6JOhx8dI,0,92,278,fMnSQH3NC7,False,False,False,True,False
31,276,LDm0h1NV8t,0,5,114,NBq6HQvFRK,False,False,False,True,False
120,199,PRmJiIGVD1,0,43,23,v1Bak6Tw42,False,False,False,True,False
168,147,u2cM1IgKeO,0,256,171,VeaYd2Lgs6,False,True,False,True,False
47,48,9LsM1ckmfw,1,238,282,ynUsc5CZxM,False,True,True,True,False
12,215,JXxBr9Z8mL,0,97,164,7mGbfevdPW,False,False,False,True,False
99,87,8Mp6fSrNIx,1,117,16,rs4BbMztGD,False,False,True,True,False
52,262,5fsvJkKbla,0,291,115,YqQr4cXpUs,False,True,False,True,False
188,22,xPI7ybNw8V,1,50,106,5ZcJ7USD6k,False,False,True,True,False
263,113,rOXTG2gmhM,0,113,113,Uw4dxSievX,False,False,False,True,False
225,254,lpEWCOBxri,0,125,136,B0KqkAT2rd,False,False,False,True,False
99,271,6kZnI2d39t,1,204,234,aYCr5KUJcL,False,True,True,True,False
253,69,ziBOdpjxYk,0,240,220,JjnHwLRZaO,False,True,False,True,False
252,259,cwrui5FkdM,0,207,26,tinvJQgxpY,False,True,False,True,False
55,280,QkixUH0GSn,1,138,150,y0kLBq3oZd,False,False,True,True,False
140,239,gWcNduVQZO,0,277,36,QeubMrNRxF,False,True,False,True,False
25,38,4HS0M2aVCZ,1,119,289,UoYnM2XrWm,False,False,True,True,False
29,241,Z7jBtxlGIK,0,214,150,4CIVZPad2k,False,True,False,True,False
2,152,f8Wx0UXY3l,0,15,209,uSjEqZglkn,False,False,False,True,False
64,207,mBSuQNy9jC,0,189,142,PGOIyEHcRe,False,False,False,True,False
96,43,knu2cBqjMa,1,220,175,85LSp0qBiO,False,True,True,True,False
106,19,RFy7rfBVcl,1,84,281,eJtPf2Y8D6,False,False,True,True,False
86,77,Qx0syDc5ev,0,253,50,kRAcTnv4DL,False,True,False,True,False
277,109,HKmrl7qhsw,0,75,244,osQfNIGEi6,True,False,False,True,False
159,245,rgsxK1INSk,1,236,148,XPtu8EnUw6,False,True,True,True,False
282,22,We83c2jpwx,0,175,135,bc4GCnr6sF,False,False,False,True,False
75,261,Wt1LMjZyKE,0,290,258,DIGY3jZM0A,False,True,False,True,False
24,12,vQN2fke8z0,1,35,39,I1Gz38JK7E,False,False,True,True,False
169,224,90P2ToNAXC,0,272,257,N1wYTy6XLE,False,True,False,True,False
161,144,5PEhnX0Iom,1,222,126,2KdMqsrDUC,False,True,True,True,False
12,247,8HqbmE7iFV,1,167,174,GSY9v0FyhP,False,False,True,True,False
119,104,RNxqhJv2B7,0,181,220,t5DWTNIhuL,False,False,False,True,False
5,176,Jk7015DQwV,1,228,11,kDTyX2w3Mg,False,True,True,True,False
224,198,cnFfCDYTPS,1,287,257,aFH3iC4SW0,False,True,True,True,False
56,63,fpYk0bGqli,1,103,162,gEZ5UqVhkH,False,False,True,True,False
258,30,XBf5tHA4jo,1,253,125,6NmjqZMFBT,False,True,True,True,False
250,81,NcO5xujXhE,1,10,164,RgZxiA6P0S,False,False,True,True,False
71,38,LMOG38Xp6W,1,56,92,vutd9ogwXk,False,False,True,True,False
114,56,wJkdNHz6jh,1,116,106,O7a0WsTKvl,False,False,True,True,False
288,216,54njuxOWop,0,143,56,Lzk3YtdEDa,False,False,False,True,False
264,110,qpXWnKlfxi,1,282,214,2ukrQvSZYj,False,True,True,True,False
178,11,HjR8SpVNbg,0,153,253,TgRKkoGzSO,False,False,False,True,False
85,71,FNnxBYwuDP,0,17,295,M9h0giXVvE,False,False,False,True,False
75,180,lAGhKwTF8X,0,41,64,UpJFXhtfL0,False,False,False,True,False
181,88,Km94IlCfzo,1,8,240,mhH9nacGqM,False,False,True,True,False
167,20,zdGN08hiqZ,1,292,13,JEKkz7U2gS,False,True,True,True,False
226,49,ohv4dEBLgc,0,293,298,P6iYl4mJe1,True,True,False,True,False
289,133,hI7vLCgDGH,1,204,269,mebzUOEnLF,True,True,True,True,False
287,199,7HR4DCKFpX,0,233,274,eSFxRKq2bh,True,True,False,True,False
33,163,3ZHdtMSnOs,0,83,94,kMAFPsZqGO,False,False,False,True,False
233,20,vbODaFweqg,1,113,258,BAGb8l2I9j,False,False,True,True,False
134,120,7LWaIx2CqO,0,98,228,3HWsiYTMfg,False,False,False,True,False
189,124,tXUHqElbn5,1,288,36,0I1x7TG3mt,False,True,True,True,False
43,220,j7iOLgfE8p,1,190,165,yjBJKf8cnu,False,False,True,True,False
280,239,EktGZvo3h6,1,157,225,auqVrIJW4P,True,False,True,True,False
229,16,6UiLJ3cFbH,0,194,141,LwSQVKRcd4,False,False,False,True,False
292,72,kHMLYXa2wn,0,126,203,FbtQl8g6rv,False,False,False,True,False
33,38,U9iLeMkSQd,0,76,93,tho24g8rn5,False,False,False,True,False
49,101,ZBmKkc98v6,1,49,140,bXDqmZPSNF,False,False,True,True,False
48,270,23YtrEzyKa,0,65,15,pt4A5S17eB,False,False,False,True,False
155,63,Kv1alSfRTC,1,251,176,dkSofzwTlj,False,True,True,True,False
165,276,zqZ02UWSGa,1,87,221,XVDy3kWgx9,False,False,True,True,False
38,247,avyN2XGzYS,0,68,55,QR5IOdrP7o,False,False,True,True,False
76,266,cXTtSp4g8B,0,272,251,lvdaGJhjAq,False,True,False,True,False
299,234,pyDdtY9oSb,1,273,42,eV5E9Pbw8j,False,True,True,True,False
269,183,LcsoTyi3me,1,154,54,kbtTXw1BMs,False,False,True,True,False
129,190,xA3r8SjotK,0,190,152,DHESz1ZU8K,False,False,False,True,False
98,97,Ix7mZc1BpE,0,82,13,hcnvWH137g,False,False,False,True,False
110,207,Iodf23yMaq,0,112,27,msHJQS12uG,False,False,False,True,False
219,267,mgMtDaxho8,0,246,192,jKoAM0G1RB,False,True,False,True,False
215,186,0VD4jpIzqr,1,82,109,wEC0bR1UgT,False,False,True,True,False
182,49,Qi3XOnfEDP,1,65,282,OpWDPq2HGM,False,False,True,True,False
219,140,qKntvh9MUi,0,282,212,zK8EWkh4d6,False,True,False,True,False
158,164,Xe4Ul68JFi,1,258,101,FEoJaLtxbT,False,True,True,True,False
53,238,PRl1a3txv5,1,245,104,q9BL0gioAN,False,True,True,True,False
182,169,9OErTQXdHW,0,2,85,JYc1i0Rrlt,False,False,False,True,False
214,182,GR1mCkU6Oh,1,40,92,rxFwSL6mD5,False,False,True,True,False
113,121,iK7NQbsaZr,1,216,225,3IDcdepGzW,False,True,True,True,False
24,70,mX4TQU6WPE,1,129,15,p8WgmXacE4,False,False,True,True,False
106,63,Q2uWR8Gf1d,1,236,8,b6FiuOaILN,False,True,True,True,False
294,13,3iSEb9pNzY,1,119,213,djDnZ0uczo,True,False,True,True,False
196,97,LcaRtA6Gdw,0,231,60,8ivEyfK6me,False,True,False,True,False
226,197,zvMeWiZr21,0,5,118,IRdOZPnUgV,False,False,False,True,False
214,191,MTp7cbSHlC,0,156,177,lGokPLcgTB,False,False,False,True,False
113,55,pOnGqhg0YZ,1,25,270,Mj4G91A7CF,False,False,True,True,False
20,18,ZYigjz6XAn,0,140,220,rXjVIfMhkz,False,False,False,True,False
215,126,X9QILjJCyM,0,116,247,iXNkD5P19a,False,False,False,True,False
154,38,8iqPWrfCwZ,0,222,280,cKfjlVT1sO,False,True,False,True,False
188,213,MhgEFOrNAs,0,18,120,tJTQyY7s6S,False,False,False,True,False
155,295,MOH3NLgacz,0,195,180,iFRdXQb2t5,False,False,False,True,False
223,172,Kn1eIYdMaN,1,191,298,EcrH1Gbx0v,True,False,True,True,False
225,69,yLnc8U0B4d,1,65,235,PHnzOIqfgi,False,False,True,True,False
177,133,aeo3f1MTOq,0,32,39,yMI7FtAqiu,False,False,True,True,False
204,267,FaxWZyvwpj,1,112,239,CkWdq9v3OH,False,False,True,True,False
210,85,LgwqzAWZ8Q,1,159,186,O02i6vpoCW,False,False,True,True,False
290,144,8l5Z0M1Ky4,0,135,108,dSlWFxbE4q,False,False,False,True,False
129,101,v9ue1rQa4B,0,30,138,Bzq4g75nDL,False,False,False,True,False
241,105,HgruvFN4ka,0,197,79,4e8gMRlTkF,False,False,False,True,False
220,111,G60U3KQbIf,1,160,34,0y3mMwtXTU,False,False,True,True,False
284,201,oNlFnfAXg1,1,119,99,o4xnO6HLDM,False,False,True,True,False
145,75,EQyXHTvld7,1,156,215,BHAcDjk0Qn,False,False,True,True,False
166,8,IPd9YexvnG,1,145,191,pKcsTZHFr5,False,False,True,False,False
235,12,Krh1D46iGY,1,153,138,VvHxuNCYT5,False,False,True,True,False
113,22,FkyecqTpNs,1,20,290,ASUXB5nLz4,False,False,True,True,False
213,114,BQ5MOmKqIN,1,263,27,t4QvfqEz58,False,True,True,True,False
39,168,3sgVWwTOYD,0,260,134,BxbCvinuo1,False,True,False,True,False
53,210,EpScd4fvL9,1,118,91,Capth7iyfX,False,False,True,True,False
137,199,lXaYIJ1gtO,0,272,123,l9vkIUbnR3,False,True,False,True,False
75,209,MDXGrLzKSH,1,25,135,hDHZyu74g9,False,False,True,True,False
171,88,SZyrTYG8HK,1,110,91,t52iKlG87o,False,False,True,True,False
267,93,0gPtOAcFfj,0,298,31,HgSQcwmBt9,False,True,False,True,False
296,113,BZae4nJ72V,0,286,95,Q2HtWNIJTA,False,True,False,True,False
291,210,O3toZGlNBI,1,99,178,wxaUSV3ENX,False,False,True,True,False
267,131,P14HC3JgyT,0,226,25,hiJvUKHd9a,False,True,False,True,False
291,107,fbyRDowFVC,1,4,4,KPAxg9M0Lj,False,False,True,True,False
33,196,qMRTWjVdPS,1,221,61,KSsfRJvZkg,False,True,True,True,False
148,179,b6e8qNn039,0,3,298,hJLIGKSWcO,False,False,False,True,False
205,8,dLmwHFcuTG,0,33,251,sq7XczZ0Jb,False,False,False,False,False
109,16,xZLKFvd6A2,1,63,105,eOCVZvSHsK,False,False,True,True,False
147,58,sBJxy6lTgZ,1,205,234,SEIyrz9oC4,False,True,True,True,False
130,108,z2fU4je7kF,1,249,18,tXqP9G4jBh,False,True,True,True,False
227,62,3S921fTHXJ,1,225,122,Yo5upawlLh,False,True,True,True,False
32,95,bMB4Ga2LfR,0,294,77,Ucd0OJmyNh,False,True,False,True,False
129,59,tY3Wq0F87R,1,216,150,yeTin7qu9W,False,True,True,True,False
18,216,weFLH1oj9I,0,166,37,p2nGxCXWqN,False,False,False,True,False
59,238,IQA2YFpX1J,1,276,47,nLO8cFVB3W,False,True,True,True,False
182,240,VpyAe1t34J,0,3,167,eWfTPRh5EL,False,False,False,True,False
26,250,pQ7J3DorAV,0,239,290,dT5UIb0f8p,False,True,False,True,False
186,43,GKYsJe4LQu,0,277,3,ZRAELdzyOx,False,True,False,True,False
213,284,BoNgGYIMxA,1,117,0,ACt1fuVWKQ,False,False,True,True,False
143,83,VITtDcMpbC,1,132,36,rDt49aeG1k,False,False,True,True,False
81,193,dvlx6SOJUI,0,117,146,qHLBIvsCiX,False,False,False,True,False
156,143,v1uJyf7zU5,1,0,72,Dt9PZ1WkdO,False,False,True,True,False
151,281,SQcw2C4f6P,0,246,38,xdUHp2wbLE,False,True,False,True,False
219,19,TQPawzNiJe,1,265,58,EqfjTiVLB5,False,True,True,True,False
165,127,uTi7h5ZAUl,1,91,78,oWRmO173ZQ,False,False,True,True,False
155,131,s6bIzquHpR,1,208,275,Ic2Fs7jor8,False,True,True,True,False
56,286,aHAEPWcNLY,1,74,242,WMqhwlxGD0,False,False,True,True,False
121,291,MmepcrVQN7,0,96,105,Ju8c653VAH,False,False,False,True,False
292,135,NU5WhV4Mpd,1,133,234,RTma6s4V0L,True,False,True,True,False
129,15,3HsLUV1cSw,1,256,0,TLwGqieUPO,False,True,True,True,False
199,156,2k08esTiHA,0,155,117,dm0Lca7lsZ,False,False,False,True,False
203,278,R94oqMgGED,1,45,262,lq76BQWnoH,False,False,True,True,False
195,242,oD56Z379Oy,0,236,85,zbIViPKXOD,False,True,False,True,False
283,27,zUmWYDKtZ1,1,47,229,wbvlqu2oMx,True,False,True,True,False
159,209,Bk7M1US5Ro,1,232,9,mlgDeWxKak,False,True,True,True,False
74,118,KTcwCZ38kb,0,2,89,Cro2qSVPXU,False,False,False,True,False
290,235,JFAw6dIQhy,0,245,110,v8aT79qELP,False,True,False,True,False
192,109,fVRKo70M6Q,0,234,166,X6R7agUces,False,True,False,True,False
270,127,MYgFhwZ2vP,1,182,201,tjTnyJRHUx,False,False,True,True,False
97,222,eB5Q04YA8y,1,9,218,sqDiXlyxpR,False,False,True,True,False
201,256,aRsjDKlOc5,0,86,274,GMcBProYkH,False,False,True,True,False
160,269,oflAJ5wKh2,1,273,117,08vbmkEz7c,False,True,True,True,False
91,254,o2WXSE7IPD,0,271,110,367roaqkCZ,False,True,False,True,False
170,41,fh34zKmXEO,0,20,219,PfVAnexgzO,False,False,False,True,False
205,149,LldBuvHKmF,0,53,292,UmwxeN3Ek2,False,False,False,True,False
287,116,2NBnZ3Lskp,1,157,242,rIFDSs29ag,True,False,True,True,False
196,255,fjnCPR1WQO,0,72,264,IveGchixXN,False,False,False,True,False
24,294,FKm71xXUOI,1,246,166,hW0etNLdr1,False,True,True,True,False
49,225,Uu7WFEw4vz,0,194,233,VuJNOgtS38,False,False,False,True,False
294,13,BvdDwJuxo3,1,160,204,fdHAaqxLmy,False,False,True,True,False
122,266,RqvVtiXaYf,1,249,195,VLNo2HMD8O,False,True,True,True,False
231,81,Eks7oX5TFq,1,296,196,LMut2ENTfO,False,True,True,True,False
25,218,1WsGDC8dBm,0,114,269,ASrpL5a1Yf,False,False,False,True,False
246,260,I9smfNqw1g,1,96,114,vpMD7dis2o,False,False,True,True,False
142,296,E3c41xZdD7,0,189,164,45wHomhKUn,False,False,False,True,False
94,233,ujE35RUkvI,1,79,268,3zBNKhaZne,False,False,True,True,False
202,0,2vOmc5ISZp,0,159,61,IsHeLUvS4Z,False,False,False,False,False
127,247,8to3D0GvSY,0,153,109,5TNgcDZKGR,False,False,False,True,False
298,131,lvypKFds14,1,168,138,wZzRJyYLXN,False,False,True,True,False
251,134,6C3xfD0jOd,1,232,144,ZfCVOnmdpk,False,True,True,True,False
251,256,cP1L8m2Qnh,0,77,176,wFKGgvnITB,False,False,False,True,False
156,166,edlx5HpGiN,0,11,152,nI759qCaRz,False,False,False,True,False
90,94,tPXRKkfojQ,0,294,49,JoO0p8TysK,False,True,False,True,False
265,155,5Orc01fDji,0,252,251,KvetMAQX90,True,True,False,True,False
121,251,HYDN1Kxq7w,1,154,137,VbfSJkCTAQ,False,False,True,True,False
124,20,lQ3ZP5psId,0,282,246,Uh96Q1ESrg,False,True,False,True,False
104,0,LT1WrlpFym,1,31,74,jWXMpf56Nz,False,False,True,False,False
107,90,DEK2pwcBzv,1,42,158,2QzoqCtcpT,False,False,True,True,False
64,293,FmB7ZfdO3V,0,139,294,lGfYuSyPV5,False,False,False,True,False
147,44,ZLSU6B7F9n,0,220,211,T2ronk5Q0A,False,True,False,True,False
65,98,jMB0XNtEW6,0,261,252,CUZjmb6ecP,False,True,False,True,False
166,162,DIrx7AoN5v,0,232,25,Tq7kO2SLH6,False,True,False,True,False
267,19,0lWf1Yo7vU,1,14,38,VmjCPO1AFQ,False,False,True,True,False
139,153,aYXTkBIRQn,1,50,35,PWrIasEdi1,False,False,True,True,False
197,273,KqN15TRrBw,0,29,49,uVyO0Mj7z9,False,False,False,True,False
159,102,O2THnXrfaK,1,186,131,OZRqk4nE5o,False,False,True,True,False
25,128,48d7InzfxP,1,233,86,C9VjcRrgv6,False,True,True,True,False
112,63,2PKnYv0Z5E,0,121,25,VisuKZn3H5,False,False,False,True,False
72,100,sdpCOX8HnD,1,42,69,4KSUvWeJdT,False,False,True,True,False
